add_date,year,month,day,day_of_week,asset_code,asset_id,material,general_location,install_date,land_id,cluster
2013-08-28 9:57,2013,8,28,3,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,2071,2
2013-08-28 9:58,2013,8,28,3,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,2071,2
2013-08-28 13:48,2013,8,28,3,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,2149,2
2013-08-28 13:49,2013,8,28,3,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,2149,2
2013-08-29 8:26,2013,8,29,4,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,14535,1
2013-08-29 8:28,2013,8,29,4,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,14535,1
2013-08-29 8:29,2013,8,29,4,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,14535,1
2013-08-30 9:01,2013,8,30,5,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,73992,1
2013-08-30 9:02,2013,8,30,5,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,73992,1
2013-08-30 9:03,2013,8,30,5,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,73992,1
2013-08-26 9:43,2013,8,26,1,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,764,2
2013-08-27 11:15,2013,8,27,2,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,890,2
2013-08-27 11:16,2013,8,27,2,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,890,2
2013-08-27 11:18,2013,8,27,2,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,890,2
2013-08-28 8:38,2013,8,28,3,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,546,2
2013-08-28 8:39,2013,8,28,3,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,546,2
2013-08-28 8:40,2013,8,28,3,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,546,2
2013-08-26 12:53,2013,8,26,1,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,2370,2
2013-08-26 12:54,2013,8,26,1,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,2370,2
2013-08-20 11:34,2013,8,20,2,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,346,2
2013-08-20 11:35,2013,8,20,2,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,346,2
2013-08-21 9:14,2013,8,21,3,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,3225,2
2013-08-26 13:32,2013,8,26,1,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,2370,2
2013-08-22 11:02,2013,8,22,4,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,691,2
2013-08-22 11:03,2013,8,22,4,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,691,2
2013-08-26 14:30,2013,8,26,1,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,976,2
2013-08-29 12:38,2013,8,29,4,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,3140,1
2013-08-22 9:40,2013,8,22,4,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,686,2
2013-08-27 10:12,2013,8,27,2,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,879,2
2013-08-27 10:31,2013,8,27,2,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,879,2
2013-08-27 10:32,2013,8,27,2,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,879,2
2013-10-02 14:06,2013,10,2,3,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,2557,3
2013-10-02 14:07,2013,10,2,3,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,2557,3
2013-10-03 9:16,2013,10,3,4,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,3456,3
2013-10-03 9:17,2013,10,3,4,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,3456,3
2013-10-03 9:36,2013,10,3,4,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,3165,3
2013-10-03 13:21,2013,10,3,4,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,2570,3
2013-10-03 9:22,2013,10,3,4,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,76,3
2013-10-08 14:04,2013,10,8,2,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,56,2
2013-10-08 15:13,2013,10,8,2,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,3371,2
2013-10-08 15:14,2013,10,8,2,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,3370,2
2013-10-11 9:10,2013,10,11,5,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,14159,3
2013-10-11 9:35,2013,10,11,5,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,3229,3
2013-10-11 9:38,2013,10,11,5,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,3229,3
2013-10-16 9:07,2013,10,16,3,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,0,2
2013-10-16 9:08,2013,10,16,3,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,0,2
2013-10-07 13:16,2013,10,7,1,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,13792,2
2013-10-07 13:17,2013,10,7,1,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,13792,2
2013-10-09 10:53,2013,10,9,3,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,3213,3
2013-10-09 11:16,2013,10,9,3,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,49,3
2013-10-09 11:17,2013,10,9,3,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,49,3
2013-06-20 13:36,2013,6,20,4,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,3398,2
2013-06-24 12:12,2013,6,24,1,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,1661,2
2013-06-24 12:14,2013,6,24,1,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,1661,2
2013-06-24 13:25,2013,6,24,1,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,1454,2
2013-06-24 13:26,2013,6,24,1,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,1454,2
2013-06-24 14:02,2013,6,24,1,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,1454,2
2013-06-24 14:03,2013,6,24,1,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,1454,2
2013-06-24 14:04,2013,6,24,1,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,1454,2
2013-06-24 14:05,2013,6,24,1,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,1454,2
2013-06-25 8:59,2013,6,25,2,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,1307,2
2013-06-25 9:00,2013,6,25,2,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,1307,2
2013-06-25 9:55,2013,6,25,2,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,1303,2
2013-06-25 9:56,2013,6,25,2,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,1303,2
2013-06-25 9:57,2013,6,25,2,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,1303,2
2013-06-25 9:58,2013,6,25,2,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,1303,2
2013-10-03 9:37,2013,10,3,4,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,3165,3
2013-10-07 12:47,2013,10,7,1,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,112,2
2013-10-07 9:58,2013,10,7,1,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,3233,2
2013-10-07 10:58,2013,10,7,1,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,2529,2
2013-10-07 10:59,2013,10,7,1,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,2529,2
2013-10-09 10:05,2013,10,9,3,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,3213,3
2013-10-09 10:06,2013,10,9,3,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,3213,3
2013-10-09 11:50,2013,10,9,3,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,21,3
2013-10-16 9:14,2013,10,16,3,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,15044,2
2013-10-16 9:15,2013,10,16,3,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,15044,2
2013-10-16 9:16,2013,10,16,3,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,15044,2
2013-10-02 13:56,2013,10,2,3,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,2546,3
2013-10-04 8:50,2013,10,4,5,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,2524,3
2013-10-04 8:51,2013,10,4,5,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,2524,3
2013-10-11 11:36,2013,10,11,5,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,418,3
2013-10-11 11:38,2013,10,11,5,BBH,RPNT1014,METL,OSP,1900-01-00 0:00,418,3
2013-08-29 9:06,2013,8,29,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3238,1
2013-08-29 9:14,2013,8,29,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3238,1
2013-08-29 10:45,2013,8,29,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3147,1
2013-07-12 22:58,2013,7,12,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1377,3
2013-10-01 11:54,2013,10,1,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3372,3
2013-10-02 13:12,2013,10,2,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,199,3
2013-10-02 13:15,2013,10,2,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,199,3
2013-10-01 12:04,2013,10,1,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2027,3
2013-10-03 15:04,2013,10,3,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3160,3
2013-10-04 10:50,2013,10,4,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2508,3
2013-10-07 13:12,2013,10,7,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,15293,0
2013-06-21 12:00,2013,6,21,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1677,1
2013-07-18 10:36,2013,7,18,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1939,1
2013-07-18 12:53,2013,7,18,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2669,1
2013-07-17 9:42,2013,7,17,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1802,1
2013-07-17 9:45,2013,7,17,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1802,1
2013-07-18 10:41,2013,7,18,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1939,1
2013-07-17 11:08,2013,7,17,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1824,1
2013-07-18 8:40,2013,7,18,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1954,1
2013-07-18 8:44,2013,7,18,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1954,1
2013-06-21 10:44,2013,6,21,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1690,1
2013-08-14 9:40,2013,8,14,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1116,3
2013-08-20 9:22,2013,8,20,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,73989,0
2013-08-20 9:38,2013,8,20,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,73988,0
2013-06-26 8:43,2013,6,26,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1429,1
2013-08-21 11:49,2013,8,21,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,455,1
2013-08-26 13:25,2013,8,26,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2109,0
2013-08-26 13:52,2013,8,26,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2131,0
2013-08-28 13:40,2013,8,28,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2149,1
2013-08-28 13:46,2013,8,28,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2149,1
2013-08-30 8:42,2013,8,30,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,73992,1
2013-08-30 8:43,2013,8,30,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,73992,1
2013-08-30 8:48,2013,8,30,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,73992,1
2013-08-30 8:49,2013,8,30,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,73992,1
2013-08-30 10:41,2013,8,30,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,15176,1
2013-08-26 9:45,2013,8,26,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3428,0
2013-08-26 9:49,2013,8,26,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3428,0
2013-08-28 13:02,2013,8,28,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3231,1
2013-08-28 13:10,2013,8,28,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3231,1
2013-07-03 10:14,2013,7,3,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1726,3
2013-07-03 10:15,2013,7,3,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1726,3
2013-07-03 10:16,2013,7,3,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1726,3
2013-07-05 8:58,2013,7,5,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3404,3
2013-10-03 9:32,2013,10,3,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3165,3
2013-10-03 9:38,2013,10,3,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3165,3
2013-10-11 9:18,2013,10,11,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,14159,3
2013-10-07 10:22,2013,10,7,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3233,0
2013-10-07 10:56,2013,10,7,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2529,0
2013-10-07 12:53,2013,10,7,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,112,0
2013-10-09 11:53,2013,10,9,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,21,3
2013-07-17 9:47,2013,7,17,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1802,1
2013-07-17 9:59,2013,7,17,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1802,1
2013-07-02 10:31,2013,7,2,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1444,3
2013-08-28 10:04,2013,8,28,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2071,1
2013-06-24 13:51,2013,6,24,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1439,0
2013-07-10 11:44,2013,7,10,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1337,3
2013-07-10 13:10,2013,7,10,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1339,3
2013-07-15 12:48,2013,7,15,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,14577,0
2013-07-22 11:29,2013,7,22,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2937,0
2013-07-22 11:31,2013,7,22,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2937,0
2013-07-22 13:12,2013,7,22,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2957,0
2013-07-22 14:27,2013,7,22,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2961,0
2013-07-23 9:22,2013,7,23,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,15143,0
2013-07-23 9:24,2013,7,23,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,15143,0
2013-07-23 12:46,2013,7,23,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,13,0
2013-07-23 12:47,2013,7,23,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,13,0
2013-07-24 13:55,2013,7,24,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2885,1
2013-07-19 11:07,2013,7,19,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1261,1
2013-07-22 11:32,2013,7,22,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2937,0
2013-07-29 11:28,2013,7,29,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2858,0
2013-07-30 13:00,2013,7,30,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2899,0
2013-07-02 11:31,2013,7,2,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1446,3
2013-10-03 13:19,2013,10,3,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,14241,3
2013-07-11 14:43,2013,7,11,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1412,3
2013-07-22 11:24,2013,7,22,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2937,0
2013-07-25 11:29,2013,7,25,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2868,1
2013-08-07 8:07,2013,8,7,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,801,3
2013-10-02 14:44,2013,10,2,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3389,3
2013-08-26 14:05,2013,8,26,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3392,0
2013-08-26 12:40,2013,8,26,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2370,0
2013-07-09 1:09,2013,7,9,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1770,0
2013-07-09 21:30,2013,7,9,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1761,0
2013-07-09 21:34,2013,7,9,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1761,0
2013-07-04 9:28,2013,7,4,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1683,3
2013-07-04 11:33,2013,7,4,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1684,3
2013-10-04 9:07,2013,10,4,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2523,3
2013-10-10 12:50,2013,10,10,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,763,3
2013-11-28 9:40,2013,11,28,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3229,1
2013-11-28 9:41,2013,11,28,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3229,1
2013-11-28 9:50,2013,11,28,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3229,1
2013-08-08 10:26,2013,8,8,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,861,3
2013-08-19 11:48,2013,8,19,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,440,0
2013-08-21 9:35,2013,8,21,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,318,1
2013-08-21 11:39,2013,8,21,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,455,1
2013-08-22 11:21,2013,8,22,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,191,1
2013-08-26 9:42,2013,8,26,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,764,0
2013-07-04 10:59,2013,7,4,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1684,3
2013-07-04 11:00,2013,7,4,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1684,3
2013-08-28 10:03,2013,8,28,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,498,1
2013-08-28 10:42,2013,8,28,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3394,1
2013-08-28 15:02,2013,8,28,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2332,1
2013-07-09 21:41,2013,7,9,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1761,0
2013-08-29 12:12,2013,8,29,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3137,1
2013-06-26 8:44,2013,6,26,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1429,1
2013-06-21 10:28,2013,6,21,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1690,1
2013-06-21 10:54,2013,6,21,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1690,1
2013-06-24 11:30,2013,6,24,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1661,0
2013-08-01 12:41,2013,8,1,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,823,3
2013-08-07 10:49,2013,8,7,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,869,3
2013-08-07 11:31,2013,8,7,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,14311,3
2013-08-09 10:53,2013,8,9,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1032,3
2013-08-09 11:20,2013,8,9,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,14105,3
2013-08-13 8:30,2013,8,13,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,644,0
2013-08-13 14:09,2013,8,13,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,649,0
2013-08-15 10:37,2013,8,15,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,850,1
2013-08-19 15:07,2013,8,19,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,772,0
2013-08-20 13:58,2013,8,20,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3198,0
2013-08-21 11:51,2013,8,21,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,623,1
2013-08-21 15:30,2013,8,21,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,614,1
2013-08-22 9:39,2013,8,22,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,686,1
2013-08-22 11:53,2013,8,22,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,699,1
2013-08-23 8:41,2013,8,23,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,576,1
2013-08-23 10:24,2013,8,23,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,616,1
2013-08-23 10:55,2013,8,23,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,727,1
2013-08-19 13:07,2013,8,19,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,412,0
2013-08-20 13:42,2013,8,20,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3395,0
2013-08-19 12:48,2013,8,19,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,436,0
2013-08-21 12:37,2013,8,21,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,467,1
2013-08-22 9:32,2013,8,22,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,167,1
2013-08-22 9:34,2013,8,22,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,167,1
2013-06-26 10:05,2013,6,26,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1775,1
2013-06-26 10:17,2013,6,26,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1775,1
2013-08-27 9:21,2013,8,27,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,871,0
2013-08-27 10:09,2013,8,27,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,879,0
2013-08-28 12:48,2013,8,28,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,547,1
2013-09-04 12:01,2013,9,4,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2181,3
2013-09-04 14:24,2013,9,4,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2121,3
2013-09-04 11:30,2013,9,4,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2186,3
2013-09-04 12:44,2013,9,4,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3033,3
2013-09-04 14:46,2013,9,4,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2421,3
2013-09-10 13:03,2013,9,10,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2452,0
2013-09-17 12:17,2013,9,17,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,28,0
2013-09-17 12:22,2013,9,17,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,28,0
2013-09-17 14:12,2013,9,17,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,40,0
2013-09-17 14:14,2013,9,17,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,15287,0
2013-09-18 10:19,2013,9,18,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3374,1
2013-09-18 12:12,2013,9,18,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,156,1
2013-09-20 10:51,2013,9,20,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,149,1
2013-09-18 13:55,2013,9,18,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2610,1
2013-09-19 9:58,2013,9,19,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2645,1
2013-09-19 10:52,2013,9,19,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2667,1
2013-09-19 12:04,2013,9,19,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,14153,1
2013-09-17 1:08,2013,9,17,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,1865,0
2013-09-17 21:30,2013,9,17,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3227,0
2013-09-23 11:06,2013,9,23,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2983,0
2013-09-25 9:43,2013,9,25,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2766,1
2013-09-26 10:40,2013,9,26,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3017,1
2013-09-26 13:58,2013,9,26,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2782,1
2013-09-25 1:43,2013,9,25,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2708,1
2013-09-25 2:54,2013,9,25,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,2701,1
2013-09-30 10:38,2013,9,30,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,13741,0
2013-09-30 10:41,2013,9,30,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,13741,0
2013-09-30 10:50,2013,9,30,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,13741,0
2013-09-30 12:35,2013,9,30,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,15241,0
2013-09-30 13:31,2013,9,30,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,14787,0
2013-09-24 13:34,2013,9,24,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,94,0
2013-09-24 13:51,2013,9,24,2,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,93,0
2013-09-25 10:09,2013,9,25,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,98,1
2013-09-25 10:15,2013,9,25,3,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,98,1
2013-09-06 9:28,2013,9,6,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3228,3
2013-09-06 9:32,2013,9,6,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3228,3
2013-09-06 9:42,2013,9,6,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3228,3
2013-09-20 11:01,2013,9,20,5,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,149,1
2013-09-16 14:15,2013,9,16,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3435,0
2013-09-16 14:17,2013,9,16,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3435,0
2013-09-16 0:34,2013,9,16,1,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3232,0
2013-09-26 9:40,2013,9,26,4,PYST,RPNT1000,METL,OSP,1900-01-00 0:00,3015,1
